date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:19:59	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Feb%202025%2016:49:59%20GMT	https://web.archive.org/web/20110704121646im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/panels/headings/hd-green.gif	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121646im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/panels/headings/hd-green.gif	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:00%20GMT	https://web.archive.org/web/20110704121107im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/panels/headings/hd-grey.gif	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121107im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/panels/headings/hd-grey.gif	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:01	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Feb%202025%2016:50:00%20GMT	https://web.archive.org/web/20110704121859im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/panels/headings/hd-grey.gif	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121859im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/panels/headings/hd-grey.gif	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:01%20GMT	https://web.archive.org/web/20110704121107im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/panels/headings/hd-lblue.gif	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121107im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/panels/headings/hd-lblue.gif	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:02	50/50	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Feb%202025%2016:50:02%20GMT	https://web.archive.org/web/20110704121337im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/panels/headings/hd-lblue.gif	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121337im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/panels/headings/hd-lblue.gif	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:03%20GMT	https://web.archive.org/web/20110704121107im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/sharing-text-area.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121107im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/sharing-text-area.png	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:04	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202025%2016:50:03%20GMT	https://web.archive.org/web/20110704121705im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/sharing-text-area.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121705im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/sharing-text-area.png	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:04%20GMT	https://web.archive.org/web/20110704121107im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_left.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121107im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_left.png	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:05	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202025%2016:50:05%20GMT	https://web.archive.org/web/20110704121648im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_left.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121648im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_left.png	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:05%20GMT	https://web.archive.org/web/20110704121107im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_mid.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121107im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_mid.png	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:08	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202025%2016:50:08%20GMT	https://web.archive.org/web/20110704121403im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_mid.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121403im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_mid.png	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:08%20GMT	https://web.archive.org/web/20110704121107im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_right.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121107im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_right.png	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:10	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202025%2016:50:10%20GMT	https://web.archive.org/web/20110704121439im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_right.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121439im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/HelpRedBox_right.png	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:10%20GMT	https://web.archive.org/web/20110704121107im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/pageLoad.gif	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121107im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/pageLoad.gif	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:11	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:11%20GMT	https://web.archive.org/web/20110704121107im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/exclamation.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121107im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/exclamation.png	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:12	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202025%2016:50:12%20GMT	https://web.archive.org/web/20110704121416im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/exclamation.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121416im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/exclamation.png	(from https://web.archive.org/web/20110704121107cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/merge.css)
22:20:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:12%20GMT	https://web.archive.org/web/20110704121042im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/buttons-3.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121042im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/buttons-3.png	(from https://web.archive.org/web/20110704121042cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/forms.css)
22:20:13	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:13%20GMT	https://web.archive.org/web/20110704121042im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/buttons-3.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121042im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/buttons-3.png	(from https://web.archive.org/web/20110704121042cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/forms.css)
22:20:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:13%20GMT	https://web.archive.org/web/20110704121042im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/buttons-3.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121042im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/buttons-3.png	(from https://web.archive.org/web/20110704121042cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/forms.css)
22:20:15	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:14%20GMT	https://web.archive.org/web/20110704121042im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/clipLoad.gif	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121042im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/clipLoad.gif	(from https://web.archive.org/web/20110704121042cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/forms.css)
22:20:16	991/991	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Feb%202025%2016:50:15%20GMT	https://web.archive.org/web/20110704121248im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/clipLoad.gif	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121248im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/clipLoad.gif	(from https://web.archive.org/web/20110704121042cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/forms.css)
22:20:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:16%20GMT	https://web.archive.org/web/20110704121042im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/buttons-3.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121042im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/buttons-3.png	(from https://web.archive.org/web/20110704121042cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/forms.css)
22:20:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:16%20GMT	https://web.archive.org/web/20110704121042im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/buttons-3.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121042im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/forms/buttons-3.png	(from https://web.archive.org/web/20110704121042cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/forms.css)
22:20:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:17%20GMT	https://web.archive.org/web/20110704121042im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/backgrounds/backgrounds.png	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121042im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/backgrounds/backgrounds.png	(from https://web.archive.org/web/20110704121042cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/forms.css)
22:20:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2021%20Feb%202025%2016:50:19%20GMT	https://web.archive.org/web/20110704121042im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/icons.gif	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121042im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/icons.gif	(from https://web.archive.org/web/20110704121042cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/forms.css)
22:20:20	2237/2237	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Feb%202025%2016:50:20%20GMT	https://web.archive.org/web/20110704121301im_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/icons.gif	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110704121301im_/http_/1.musicimg.ovi.com/u/1.0/assets/Global/PC/images/icons/icons.gif	(from https://web.archive.org/web/20110704121042cs_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/stylesheets/1.8.54/forms.css)
22:20:21	264/264	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2021%20Feb%202025%2016:50:21%20GMT	https://web.archive.org/nps-2.2/nps.css	D:/My%20Web%20Sites/Symphonia/web.archive.org/nps-2.2/nps.83.delayed	(from https://web.archive.org/web/20110804081630js_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/javascripts/1.8.54/nps_2.2.js)
22:20:31	132837/132837	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Feb%202025%2016:50:31%20GMT	https://web.archive.org/web/20110612020852/music.ovi.com/in/en/Netscape6/	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/20110612020852/music.ovi.com/in/en/Netscape6/index.html	(from https://web.archive.org/web/20110704121047js_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/javascripts/1.8.54/merge.js)
22:20:45	132778/132778	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Feb%202025%2016:50:43%20GMT	https://web.archive.org/web/2/http://nps-2.2/nps.css	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/2/http_/nps-2.2/nps.css	(from https://web.archive.org/web/20110804081630js_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/javascripts/1.8.54/nps_2.2.js)
22:20:46	288/288	---M--	303	error ('SEE%20OTHER')	text/html	date:Fri,%2021%20Feb%202025%2016:50:46%20GMT	https://web.archive.org/nps-2.2/jquery-1.4.1.min.js	D:/My%20Web%20Sites/Symphonia/web.archive.org/nps-2.2/jquery-1.4.1.min.85.delayed	(from https://web.archive.org/web/20110804081630js_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/javascripts/1.8.54/nps_2.2.js)
22:21:02	132790/132790	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2021%20Feb%202025%2016:50:57%20GMT	https://web.archive.org/web/2/http://nps-2.2/jquery-1.4.1.min.js	D:/My%20Web%20Sites/Symphonia/web.archive.org/web/2/http_/nps-2.2/jquery-1.4.1.min.js	(from https://web.archive.org/web/20110804081630js_/http://1.musicimg.ovi.com/u/1.0/assets/Global/PC/javascripts/1.8.54/nps_2.2.js)
